日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,641,-419,1021,1243,158433,0,6825,165258,16.74%,17.46%,
107/03/30,376,0,1032,1408,157792,0,5804,163596,16.68%,17.29%,
107/03/29,-600,-3,187,-416,157636,0,4772,162408,16.66%,17.16%,
107/03/28,-1930,0,-557,-2487,159281,1,4585,163867,16.83%,17.31%,
107/03/27,1573,1,359,1933,161211,1,5142,166354,17.04%,17.58%,
107/03/26,-875,-1010,-899,-2784,159568,0,4783,164351,16.86%,17.37%,
107/03/23,-3386,-319,-439,-4144,160443,0,5682,166125,16.96%,17.56%,
107/03/22,950,-100,356,1206,163029,0,6121,169150,17.23%,17.88%,
107/03/21,-836,-352,502,-686,163729,92,5765,169586,17.30%,17.92%,
107/03/20,1223,-450,-216,557,164515,444,5263,170222,17.39%,17.99%,
107/03/19,338,-49,-626,-337,163492,894,5479,169865,17.28%,17.95%,
107/03/16,-591,0,-294,-885,163154,943,6105,170202,17.24%,17.99%,
107/03/15,-377,-170,-437,-984,163745,943,6399,171087,17.31%,18.09%,
107/03/14,3058,0,1159,4217,164122,1113,6836,172071,17.34%,18.18%,
107/03/13,-913,0,-297,-1210,161314,1113,5677,168104,17.05%,17.77%,
107/03/12,-491,-758,587,-662,162180,1113,5974,169267,17.14%,17.89%,
107/03/09,-2108,-2515,-858,-5481,162629,1871,5387,169887,17.19%,17.96%,
107/03/08,-1322,-292,1045,-569,164737,4386,6245,175368,17.41%,18.53%,
107/03/07,-1387,-987,-50,-2424,165228,4678,5200,175106,17.46%,18.50%,
107/03/06,-443,-1762,-784,-2989,166615,5665,5250,177530,17.61%,18.76%,
107/03/05,-1731,-1460,-1819,-5010,167008,7427,6034,180469,17.65%,19.07%,
107/03/02,4865,270,1828,6963,169079,8887,7853,185819,17.87%,19.64%,
107/03/01,6596,-1551,484,5529,164214,8617,6025,178856,17.35%,18.90%,
107/02/27,-1428,-220,-384,-2032,156889,10168,5541,172598,16.58%,18.24%,
107/02/26,-2216,290,-631,-2557,158299,10388,5925,174612,16.73%,18.45%,
107/02/23,-82,530,809,1257,160255,10098,6556,176909,16.94%,18.70%,
107/02/22,-2400,230,-142,-2312,160337,9568,5747,175652,16.94%,18.56%,
107/02/21,982,250,1410,2642,162737,9338,5889,177964,17.20%,18.81%,
107/02/12,-703,0,7,-696,161715,9088,4479,175282,17.09%,18.52%,
107/02/09,137,0,-193,-56,162439,9088,4472,175999,17.17%,18.60%,
107/02/08,153,0,-45,108,162492,9088,4665,176245,17.17%,18.62%,
107/02/07,471,0,-539,-68,162339,9088,4710,176137,17.16%,18.62%,
107/02/06,1940,-756,-3868,-2684,162364,9088,5249,176701,17.16%,18.68%,
107/02/05,1008,0,-1324,-316,160425,9844,9117,179386,16.95%,18.95%,
107/02/02,-300,0,-69,-369,159417,9844,10441,179702,16.85%,18.99%,
107/02/01,-1944,-237,-150,-2331,159657,9844,10510,180011,16.87%,19.02%,
107/01/31,-14,0,341,327,161601,10081,10660,182342,17.08%,19.27%,
107/01/30,103,0,-1457,-1354,161597,10081,10319,181997,17.08%,19.24%,
107/01/29,-446,152,177,-117,161494,10081,11776,183351,17.07%,19.38%,
107/01/26,-123,0,-223,-346,161940,9929,11599,183468,17.11%,19.39%,
107/01/25,-4006,703,1255,-2048,162033,9929,11822,183784,17.12%,19.42%,
107/01/24,-172,980,-15,793,165079,9226,10567,184872,17.45%,19.54%,
107/01/23,919,-120,-1874,-1075,164481,8246,10582,183309,17.38%,19.37%,
107/01/22,-65,0,-2044,-2109,163563,8366,12456,184385,17.29%,19.49%,
107/01/19,1017,-354,808,1471,163618,8366,14500,186484,17.29%,19.71%,
107/01/18,743,0,-734,9,162601,8720,13692,185013,17.18%,19.55%,
107/01/17,2128,-300,-130,1698,161858,8720,14426,185004,17.11%,19.56%,
107/01/16,-1005,-200,1488,283,159730,9020,14556,183306,16.88%,19.37%,
107/01/15,859,902,2135,3896,160668,9220,13068,182956,16.98%,19.34%,
107/01/12,1086,0,192,1278,159809,8318,10933,179060,16.89%,18.93%,
107/01/11,1968,270,-207,2031,158804,8318,10741,177863,16.78%,18.79%,
107/01/10,2286,100,1250,3636,156843,8048,10948,175839,16.58%,18.59%,
107/01/09,1256,212,1593,3061,154387,7948,9698,172033,16.32%,18.19%,
107/01/08,710,1535,6628,8873,153106,7736,8105,168947,16.18%,17.85%,
107/01/05,2688,5268,97,8053,152380,6201,1477,160058,16.10%,16.91%,
107/01/04,457,0,140,597,149692,933,1380,152005,15.82%,16.06%,
107/01/03,647,0,4,651,149235,933,1240,151408,15.77%,16.00%,
107/01/02,-140,926,511,1297,148588,933,1236,150757,15.70%,15.93%,
106/12/29,762,1342,30,2134,148624,7,725,149356,15.71%,15.79%,
106/12/28,211,1507,-249,1469,147832,2587,695,151114,15.62%,15.97%,
106/12/27,927,946,328,2201,147621,1080,944,149645,15.60%,15.81%,
106/12/26,28,43,-48,23,146642,134,616,147392,15.50%,15.58%,
106/12/25,-119,0,50,-69,146614,92,664,147370,15.49%,15.57%,
106/12/22,457,0,-162,295,146723,92,614,147429,15.51%,15.58%,
106/12/21,-44,0,25,-19,146295,92,776,147163,15.46%,15.55%,
106/12/20,57,0,0,57,146356,92,751,147199,15.47%,15.56%,
106/12/19,-221,0,-530,-751,146289,92,751,147132,15.46%,15.55%,
106/12/18,299,0,-272,27,146495,92,1281,147868,15.48%,15.63%,
106/12/15,965,0,0,965,132113,92,1553,133758,15.43%,15.60%,
106/12/14,5043,0,30,5073,131128,92,1553,132773,15.31%,15.48%,
106/12/13,64,0,0,64,126075,92,1523,127690,14.72%,14.89%,
106/12/12,69,0,0,69,125971,92,1523,127586,14.71%,14.88%,
106/12/11,113,0,0,113,125858,92,1523,127473,14.70%,14.87%,
106/12/08,-1,0,0,-1,125742,92,1523,127357,14.69%,14.86%,
106/12/07,-146,0,0,-146,125733,92,1523,127348,14.68%,14.85%,
106/12/06,-332,0,101,-231,125879,92,1523,127494,14.70%,14.87%,
106/12/05,-381,0,0,-381,126209,92,1422,127723,14.74%,14.90%,
106/12/04,28,0,0,28,126580,92,1422,128094,14.78%,14.94%,
106/12/01,-167,0,0,-167,126552,92,1422,128066,14.78%,14.94%,
106/11/30,123,0,6,129,126717,92,1422,128231,14.80%,14.96%,
106/11/29,-185,0,0,-185,126581,92,1416,128089,14.78%,14.94%,
106/11/28,-230,0,0,-230,126766,92,1416,128274,14.80%,14.96%,
106/11/27,-152,0,0,-152,126994,92,1416,128502,14.83%,14.99%,
106/11/24,-223,0,72,-151,127133,92,1416,128641,14.85%,15.01%,
106/11/23,223,0,180,403,127356,92,1344,128792,14.87%,15.02%,
106/11/22,-12,0,120,108,127133,92,1164,128389,14.85%,14.98%,
106/11/21,131,0,159,290,126895,92,1044,128031,14.82%,14.94%,
106/11/20,-135,0,237,102,126754,92,885,127731,14.80%,14.90%,
106/11/17,-232,0,322,90,126879,92,648,127619,14.82%,14.90%,
106/11/16,55,0,-12,43,127111,92,326,127529,14.85%,14.89%,
106/11/15,-437,-700,0,-1137,127056,92,338,127486,14.84%,14.89%,
106/11/14,-71,0,0,-71,127493,792,338,128623,14.89%,15.01%,
106/11/13,-929,-193,0,-1122,127564,792,338,128694,14.90%,15.02%,
106/11/10,96,0,0,96,128493,985,338,129816,15.01%,15.15%,
106/11/09,371,0,11,382,128397,985,338,129720,15.00%,15.14%,
106/11/08,557,0,-7,550,128026,985,327,129338,14.95%,15.09%,
106/11/07,29,0,0,29,127469,985,334,128788,14.89%,15.03%,
106/11/06,-76,299,0,223,127440,985,334,128759,14.88%,15.02%,
106/11/03,213,0,0,213,127516,686,334,128536,14.89%,15.00%,
106/11/02,7,0,5,12,127303,686,334,128323,14.87%,14.98%,
106/11/01,-183,0,0,-183,127296,686,329,128311,14.87%,14.98%,
106/10/31,67,0,0,67,127479,686,329,128494,14.89%,15.00%,
106/10/30,100,96,0,196,127412,686,329,128427,14.88%,14.99%,
106/10/27,157,0,15,172,127312,590,329,128231,14.87%,14.98%,
106/10/26,1174,0,-0,1174,127155,590,314,128059,14.85%,14.96%,
106/10/25,-22,0,2,-20,125981,590,314,126885,14.71%,14.82%,
106/10/24,-180,0,-50,-230,126003,590,312,126905,14.72%,14.83%,
106/10/23,-343,0,74,-269,126183,590,362,127135,14.74%,14.85%,
106/10/20,1095,0,50,1145,126827,590,288,127705,14.81%,14.91%,
106/10/19,-230,-13,-8,-251,125653,590,238,126481,14.67%,14.77%,
106/10/18,-41,0,9,-32,125883,603,246,126732,14.70%,14.80%,
106/10/17,-89,0,0,-89,125924,603,237,126764,14.71%,14.81%,
106/10/16,124,0,0,124,125755,603,237,126595,14.69%,14.79%,
106/10/13,103,0,-0,103,125631,603,237,126471,14.67%,14.77%,
106/10/12,-179,0,0,-179,125528,603,237,126368,14.66%,14.76%,
106/10/11,173,0,-1,172,125685,603,237,126525,14.68%,14.78%,
106/10/06,8,0,0,8,125512,603,238,126353,14.66%,14.76%,
106/10/05,123,0,-2,121,125504,603,238,126345,14.66%,14.76%,
106/10/03,-180,-7,0,-187,125381,603,240,126224,14.64%,14.74%,
106/10/02,-81,0,-5,-86,125561,610,240,126411,14.66%,14.76%,
106/09/30,2,0,-0,2,125642,610,245,126497,14.67%,14.77%,
106/09/29,133,0,0,133,125640,852,246,126738,14.67%,14.80%,
106/09/28,106,0,0,106,125507,852,246,126605,14.66%,14.79%,
106/09/27,-9,0,0,-9,125401,852,246,126499,14.65%,14.78%,
106/09/26,38,0,0,38,125400,852,246,126498,14.65%,14.78%,
106/09/25,145,0,-66,79,125351,852,246,126449,14.64%,14.77%,
106/09/22,-147,0,-2,-149,125210,852,312,126374,14.62%,14.76%,
106/09/21,-69,0,4,-65,125356,852,314,126522,14.64%,14.78%,
106/09/20,-252,0,39,-213,125425,852,310,126587,14.65%,14.79%,
106/09/19,-166,0,-618,-784,125677,852,271,126800,14.68%,14.81%,
106/09/18,69,0,0,69,125843,852,889,127584,14.70%,14.90%,
106/09/15,92,0,-79,13,125774,852,889,127515,14.69%,14.89%,
106/09/14,-62,0,16,-46,125682,852,968,127502,14.68%,14.89%,
106/09/13,-20,0,-45,-65,125744,852,952,127548,14.69%,14.90%,
106/09/12,68,0,0,68,125764,852,997,127613,14.69%,14.91%,
106/09/11,63,0,8,71,125697,852,997,127546,14.68%,14.90%,
106/09/08,117,-14,0,103,125634,852,989,127475,14.67%,14.89%,
106/09/07,85,0,-2,83,125516,866,989,127371,14.66%,14.88%,
106/09/06,-63,0,-150,-213,125431,866,991,127288,14.65%,14.87%,
106/09/05,113,34,0,147,125370,866,1141,127377,14.64%,14.87%,
106/09/04,262,215,44,521,125257,832,1141,127230,14.63%,14.86%,
106/09/01,109,0,0,109,124995,617,1097,126709,14.60%,14.80%,
106/08/31,101,0,99,200,124886,617,1097,126600,14.59%,14.79%,
106/08/30,428,0,650,1078,124785,617,998,126400,14.57%,14.76%,
106/08/29,81,0,0,81,124357,617,348,125322,14.52%,14.63%,
106/08/28,237,0,93,330,124276,617,348,125241,14.51%,14.62%,
106/08/25,274,0,0,274,124039,617,255,124911,14.49%,14.59%,
106/08/24,200,120,12,332,123765,617,255,124637,14.45%,14.55%,
106/08/23,-45,128,-29,54,123565,497,243,124305,14.43%,14.52%,
106/08/22,255,0,0,255,123610,369,272,124251,14.44%,14.51%,
106/08/21,-114,361,-4,243,123355,369,272,123996,14.41%,14.48%,
106/08/18,-31,0,0,-31,123469,8,276,123753,14.42%,14.45%,
106/08/17,208,0,-5,203,123500,8,276,123784,14.42%,14.45%,
106/08/16,-30,0,-6,-36,123292,8,281,123581,14.40%,14.43%,
106/08/15,-3,0,13,10,123322,8,287,123617,14.40%,14.43%,
106/08/14,120,0,-6,114,107000,8,274,107282,12.87%,12.90%,
106/08/11,4,0,0,4,106880,8,280,107168,12.85%,12.88%,
106/08/10,60,0,0,60,106876,8,280,107164,12.85%,12.88%,
106/08/09,65,0,-4,61,106816,8,280,107104,12.85%,12.88%,
106/08/08,25,0,-5,20,106751,8,284,107043,12.84%,12.87%,
106/08/07,322,0,0,322,106726,8,289,107023,12.84%,12.87%,
106/08/04,124,0,-8,116,106404,8,289,106701,12.80%,12.83%,
106/08/03,114,0,-14,100,106280,8,297,106585,12.78%,12.82%,
106/08/02,67,0,4,71,106166,8,311,106485,12.77%,12.81%,
106/08/01,256,0,-1,255,106095,8,307,106410,12.76%,12.80%,
106/07/31,40,0,0,40,105839,8,308,106155,12.73%,12.77%,
106/07/28,21,0,0,21,105799,8,308,106115,12.72%,12.76%,
106/07/27,-44,0,-28,-72,105478,8,308,105794,12.69%,12.73%,
