日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,9056,0,27,9083,7.44%,7.46%,
107/03/30,-13,0,1,-12,9056,0,27,9083,7.44%,7.46%,
107/03/29,-9,0,0,-9,9069,0,26,9095,7.45%,7.47%,
107/03/28,-3,0,0,-3,9076,0,26,9102,7.46%,7.48%,
107/03/27,-44,0,0,-44,9079,0,26,9105,7.46%,7.48%,
107/03/26,-4,0,0,-4,9113,0,26,9139,7.49%,7.51%,
107/03/23,11,0,-1,10,9110,0,26,9136,7.48%,7.50%,
107/03/22,-9,0,1,-8,9099,0,27,9126,7.47%,7.49%,
107/03/21,51,0,1,52,9108,0,26,9134,7.48%,7.50%,
107/03/20,13,0,0,13,9057,0,25,9082,7.44%,7.46%,
107/03/19,21,0,0,21,9054,0,25,9079,7.44%,7.46%,
107/03/16,-7,0,0,-7,9033,0,25,9058,7.42%,7.44%,
107/03/15,-44,0,1,-43,9040,0,25,9065,7.43%,7.45%,
107/03/14,-22,0,0,-22,9065,0,24,9089,7.45%,7.47%,
107/03/13,7,0,1,8,9097,0,24,9121,7.47%,7.49%,
107/03/12,-76,0,1,-75,9090,0,23,9113,7.47%,7.49%,
107/03/09,-23,0,-1,-24,9166,0,22,9188,7.53%,7.55%,
107/03/08,3,0,0,3,9189,0,23,9212,7.55%,7.57%,
107/03/07,-18,0,1,-17,9186,0,23,9209,7.55%,7.57%,
107/03/06,-15,0,0,-15,9204,0,22,9226,7.56%,7.58%,
107/03/05,-9,0,0,-9,9219,0,22,9241,7.57%,7.59%,
107/03/02,-38,0,-1,-39,9228,0,22,9250,7.58%,7.60%,
107/03/01,-5,0,-1,-6,9266,0,23,9289,7.61%,7.63%,
107/02/27,-32,0,2,-30,9251,0,24,9275,7.60%,7.62%,
107/02/26,-6,0,0,-6,9283,0,22,9305,7.63%,7.65%,
107/02/23,-17,0,0,-17,9289,0,22,9311,7.63%,7.65%,
107/02/22,-10,0,0,-10,9306,0,22,9328,7.64%,7.66%,
107/02/21,-11,0,0,-11,9316,0,22,9338,7.65%,7.67%,
107/02/12,6,0,0,6,9327,0,22,9349,7.66%,7.68%,
107/02/09,37,0,-3,34,9319,0,22,9341,7.66%,7.68%,
107/02/08,-7,0,2,-5,9282,0,25,9307,7.62%,7.64%,
107/02/07,-17,0,-2,-19,9289,0,23,9312,7.63%,7.65%,
107/02/06,-38,0,-3,-41,9305,0,25,9330,7.64%,7.66%,
107/02/05,-17,0,1,-16,9343,0,28,9371,7.67%,7.69%,
107/02/02,-4,0,0,-4,9360,0,27,9387,7.69%,7.71%,
107/02/01,-21,0,0,-21,9364,0,27,9391,7.69%,7.71%,
107/01/31,-1,0,0,-1,9385,0,27,9412,7.71%,7.73%,
107/01/30,-14,0,0,-14,9386,0,27,9413,7.71%,7.73%,
107/01/29,2,0,0,2,9400,0,27,9427,7.72%,7.74%,
107/01/26,3,0,1,4,9388,0,27,9415,7.71%,7.73%,
107/01/25,-1,0,0,-1,9385,0,26,9411,7.71%,7.73%,
107/01/24,24,0,-1,23,9386,0,26,9412,7.71%,7.73%,
107/01/23,1,0,0,1,9362,0,27,9389,7.69%,7.71%,
107/01/22,-61,0,1,-60,9361,0,27,9388,7.69%,7.71%,
107/01/19,-9,0,0,-9,9422,0,26,9448,7.74%,7.76%,
107/01/18,-19,0,0,-19,9431,0,26,9457,7.75%,7.77%,
107/01/17,34,0,-3,31,9450,0,26,9476,7.76%,7.78%,
107/01/16,45,0,0,45,9416,0,29,9445,7.73%,7.75%,
107/01/15,7,0,0,7,9371,0,29,9400,7.70%,7.72%,
107/01/12,15,0,0,15,9364,0,29,9393,7.69%,7.71%,
107/01/11,-17,0,4,-13,9349,0,29,9378,7.68%,7.70%,
107/01/10,-1,0,2,1,9366,0,25,9391,7.69%,7.71%,
107/01/09,44,0,1,45,9367,0,23,9390,7.69%,7.71%,
107/01/08,-91,0,0,-91,9323,0,22,9345,7.66%,7.68%,
107/01/05,56,0,-1,55,9392,0,22,9414,7.72%,7.74%,
107/01/04,7,0,0,7,9336,0,23,9359,7.67%,7.69%,
107/01/03,5,0,-1,4,9329,0,23,9352,7.66%,7.68%,
107/01/02,-5,0,0,-5,9324,0,24,9348,7.66%,7.68%,
106/12/29,34,0,-1,33,9329,0,24,9353,7.66%,7.68%,
106/12/28,13,0,0,13,9295,0,25,9320,7.64%,7.66%,
106/12/27,-4,0,0,-4,9282,0,25,9307,7.62%,7.64%,
106/12/26,3,0,0,3,9286,0,25,9311,7.63%,7.65%,
